Sample_Index,Y_Encoded,Y_Label
5040,2,KRAS
5041,1,EGFR
5042,1,EGFR
5043,2,KRAS
5044,1,EGFR
5045,1,EGFR
5046,3,Triple-Negative
5047,1,EGFR
5048,3,Triple-Negative
5049,2,KRAS
5050,3,Triple-Negative
5051,3,Triple-Negative
5052,1,EGFR
5053,1,EGFR
5054,1,EGFR
5055,0,ALK
5056,2,KRAS
5057,2,KRAS
5058,1,EGFR
5059,2,KRAS
5060,2,KRAS
5061,1,EGFR
5062,2,KRAS
5063,2,KRAS
5064,1,EGFR
5065,2,KRAS
5066,1,EGFR
5067,3,Triple-Negative
5068,1,EGFR
5069,1,EGFR
5070,1,EGFR
5071,2,KRAS
5072,1,EGFR
5073,2,KRAS
5074,0,ALK
5075,2,KRAS
5076,2,KRAS
5077,3,Triple-Negative
5078,1,EGFR
5079,2,KRAS
5080,2,KRAS
5081,2,KRAS
5082,1,EGFR
5083,1,EGFR
5084,2,KRAS
5085,2,KRAS
5086,1,EGFR
5087,2,KRAS
5088,1,EGFR
5089,2,KRAS
5090,2,KRAS
5091,1,EGFR
5092,0,ALK
5093,1,EGFR
5094,2,KRAS
5095,1,EGFR
5096,2,KRAS
5097,1,EGFR
5098,1,EGFR
5099,1,EGFR
5100,1,EGFR
5101,1,EGFR
5102,2,KRAS
5103,0,ALK
5104,3,Triple-Negative
5105,2,KRAS
5106,1,EGFR
5107,2,KRAS
5108,2,KRAS
5109,2,KRAS
5110,1,EGFR
5111,3,Triple-Negative
5112,3,Triple-Negative
5113,1,EGFR
5114,0,ALK
5115,1,EGFR
5116,2,KRAS
5117,2,KRAS
5118,1,EGFR
5119,1,EGFR
5120,2,KRAS
5121,2,KRAS
5122,2,KRAS
5123,2,KRAS
5124,2,KRAS
5125,2,KRAS
5126,2,KRAS
5127,2,KRAS
5128,1,EGFR
5129,2,KRAS
5130,2,KRAS
5131,0,ALK
5132,2,KRAS
5133,1,EGFR
5134,1,EGFR
5135,2,KRAS
5136,1,EGFR
5137,2,KRAS
5138,1,EGFR
5139,2,KRAS
5140,1,EGFR
5141,2,KRAS
5142,2,KRAS
5143,1,EGFR
5144,2,KRAS
5145,1,EGFR
5146,3,Triple-Negative
5147,1,EGFR
5148,2,KRAS
5149,1,EGFR
5150,2,KRAS
5151,1,EGFR
5152,3,Triple-Negative
5153,2,KRAS
5154,2,KRAS
5155,1,EGFR
5156,2,KRAS
5157,2,KRAS
5158,1,EGFR
5159,2,KRAS
5160,1,EGFR
5161,2,KRAS
5162,1,EGFR
5163,2,KRAS
5164,2,KRAS
5165,2,KRAS
5166,1,EGFR
5167,1,EGFR
5168,2,KRAS
5169,1,EGFR
5170,3,Triple-Negative
5171,2,KRAS
5172,1,EGFR
5173,3,Triple-Negative
5174,1,EGFR
5175,2,KRAS
5176,2,KRAS
5177,1,EGFR
5178,1,EGFR
5179,1,EGFR
5180,1,EGFR
5181,1,EGFR
5182,1,EGFR
5183,1,EGFR
5184,3,Triple-Negative
5185,1,EGFR
5186,3,Triple-Negative
5187,1,EGFR
5188,1,EGFR
5189,0,ALK
5190,2,KRAS
5191,1,EGFR
5192,0,ALK
5193,1,EGFR
5194,0,ALK
5195,2,KRAS
5196,2,KRAS
5197,1,EGFR
5198,3,Triple-Negative
5199,1,EGFR
5200,2,KRAS
5201,1,EGFR
5202,3,Triple-Negative
5203,1,EGFR
5204,2,KRAS
5205,2,KRAS
5206,0,ALK
5207,3,Triple-Negative
5208,1,EGFR
5209,1,EGFR
5210,1,EGFR
5211,1,EGFR
5212,2,KRAS
5213,2,KRAS
5214,2,KRAS
5215,2,KRAS
5216,2,KRAS
5217,2,KRAS
5218,1,EGFR
5219,1,EGFR
5220,2,KRAS
5221,3,Triple-Negative
5222,1,EGFR
5223,1,EGFR
5224,1,EGFR
5225,3,Triple-Negative
5226,3,Triple-Negative
5227,2,KRAS
5228,1,EGFR
5229,2,KRAS
5230,3,Triple-Negative
5231,3,Triple-Negative
5232,1,EGFR
5233,1,EGFR
5234,2,KRAS
5235,2,KRAS
5236,1,EGFR
5237,3,Triple-Negative
5238,0,ALK
5239,1,EGFR
5240,1,EGFR
5241,1,EGFR
5242,1,EGFR
5243,1,EGFR
5244,2,KRAS
5245,2,KRAS
5246,3,Triple-Negative
5247,2,KRAS
5248,2,KRAS
5249,1,EGFR
5250,3,Triple-Negative
5251,2,KRAS
5252,2,KRAS
5253,2,KRAS
5254,1,EGFR
5255,1,EGFR
5256,1,EGFR
5257,2,KRAS
5258,1,EGFR
5259,1,EGFR
5260,2,KRAS
5261,2,KRAS
5262,2,KRAS
5263,2,KRAS
5264,2,KRAS
5265,2,KRAS
5266,2,KRAS
5267,1,EGFR
5268,1,EGFR
5269,3,Triple-Negative
5270,3,Triple-Negative
5271,1,EGFR
5272,1,EGFR
5273,1,EGFR
5274,1,EGFR
5275,2,KRAS
5276,1,EGFR
5277,1,EGFR
5278,1,EGFR
5279,3,Triple-Negative
5280,3,Triple-Negative
5281,2,KRAS
5282,2,KRAS
5283,2,KRAS
5284,2,KRAS
5285,2,KRAS
5286,2,KRAS
5287,2,KRAS
5288,0,ALK
5289,2,KRAS
5290,1,EGFR
5291,1,EGFR
5292,2,KRAS
5293,2,KRAS
5294,2,KRAS
5295,3,Triple-Negative
5296,3,Triple-Negative
5297,1,EGFR
5298,3,Triple-Negative
5299,1,EGFR
5300,3,Triple-Negative
5301,1,EGFR
5302,1,EGFR
5303,1,EGFR
5304,2,KRAS
5305,2,KRAS
5306,3,Triple-Negative
5307,2,KRAS
5308,1,EGFR
5309,1,EGFR
5310,2,KRAS
5311,1,EGFR
5312,2,KRAS
5313,0,ALK
5314,1,EGFR
5315,1,EGFR
5316,0,ALK
5317,1,EGFR
5318,3,Triple-Negative
5319,3,Triple-Negative
5320,2,KRAS
5321,2,KRAS
5322,2,KRAS
5323,3,Triple-Negative
5324,2,KRAS
5325,1,EGFR
5326,2,KRAS
5327,2,KRAS
5328,2,KRAS
5329,3,Triple-Negative
5330,2,KRAS
5331,1,EGFR
5332,2,KRAS
5333,1,EGFR
5334,1,EGFR
5335,2,KRAS
5336,1,EGFR
5337,3,Triple-Negative
5338,2,KRAS
5339,1,EGFR
5340,1,EGFR
5341,1,EGFR
5342,3,Triple-Negative
5343,1,EGFR
5344,3,Triple-Negative
5345,2,KRAS
5346,3,Triple-Negative
5347,1,EGFR
5348,1,EGFR
5349,2,KRAS
5350,2,KRAS
5351,2,KRAS
5352,1,EGFR
5353,1,EGFR
5354,3,Triple-Negative
5355,1,EGFR
5356,2,KRAS
5357,2,KRAS
5358,2,KRAS
5359,2,KRAS
5360,1,EGFR
5361,3,Triple-Negative
5362,1,EGFR
5363,1,EGFR
5364,2,KRAS
5365,1,EGFR
5366,1,EGFR
5367,3,Triple-Negative
5368,1,EGFR
5369,1,EGFR
5370,3,Triple-Negative
5371,0,ALK
5372,2,KRAS
5373,2,KRAS
5374,1,EGFR
5375,1,EGFR
5376,1,EGFR
5377,1,EGFR
5378,0,ALK
5379,2,KRAS
5380,1,EGFR
5381,2,KRAS
5382,1,EGFR
5383,2,KRAS
5384,2,KRAS
5385,1,EGFR
5386,0,ALK
5387,3,Triple-Negative
5388,2,KRAS
5389,1,EGFR
5390,2,KRAS
5391,1,EGFR
5392,1,EGFR
5393,1,EGFR
5394,3,Triple-Negative
5395,1,EGFR
5396,1,EGFR
5397,1,EGFR
5398,1,EGFR
5399,1,EGFR
5400,1,EGFR
5401,3,Triple-Negative
5402,2,KRAS
5403,1,EGFR
5404,1,EGFR
5405,2,KRAS
5406,2,KRAS
5407,2,KRAS
5408,0,ALK
5409,1,EGFR
5410,1,EGFR
5411,2,KRAS
5412,1,EGFR
5413,1,EGFR
5414,1,EGFR
5415,1,EGFR
5416,1,EGFR
5417,2,KRAS
5418,2,KRAS
5419,1,EGFR
5420,2,KRAS
5421,2,KRAS
5422,2,KRAS
5423,2,KRAS
5424,2,KRAS
5425,1,EGFR
5426,1,EGFR
5427,3,Triple-Negative
5428,2,KRAS
5429,2,KRAS
5430,1,EGFR
5431,2,KRAS
5432,0,ALK
5433,2,KRAS
5434,1,EGFR
5435,1,EGFR
5436,2,KRAS
5437,2,KRAS
5438,1,EGFR
5439,2,KRAS
5440,1,EGFR
5441,2,KRAS
5442,3,Triple-Negative
5443,1,EGFR
5444,3,Triple-Negative
5445,2,KRAS
5446,1,EGFR
5447,1,EGFR
5448,0,ALK
5449,0,ALK
5450,1,EGFR
5451,3,Triple-Negative
5452,3,Triple-Negative
5453,2,KRAS
5454,1,EGFR
5455,2,KRAS
5456,2,KRAS
5457,1,EGFR
5458,0,ALK
5459,1,EGFR
5460,1,EGFR
5461,1,EGFR
5462,2,KRAS
5463,1,EGFR
5464,1,EGFR
5465,2,KRAS
5466,3,Triple-Negative
5467,2,KRAS
5468,2,KRAS
5469,3,Triple-Negative
5470,1,EGFR
5471,1,EGFR
5472,1,EGFR
5473,3,Triple-Negative
5474,2,KRAS
5475,2,KRAS
5476,1,EGFR
5477,2,KRAS
5478,2,KRAS
5479,1,EGFR
5480,3,Triple-Negative
5481,2,KRAS
5482,3,Triple-Negative
5483,2,KRAS
5484,2,KRAS
5485,1,EGFR
5486,2,KRAS
5487,1,EGFR
5488,1,EGFR
5489,3,Triple-Negative
5490,2,KRAS
5491,1,EGFR
5492,1,EGFR
5493,1,EGFR
5494,1,EGFR
5495,2,KRAS
5496,2,KRAS
5497,1,EGFR
5498,2,KRAS
5499,3,Triple-Negative
5500,2,KRAS
5501,2,KRAS
5502,2,KRAS
5503,2,KRAS
5504,2,KRAS
5505,3,Triple-Negative
5506,1,EGFR
5507,1,EGFR
5508,1,EGFR
5509,3,Triple-Negative
5510,2,KRAS
5511,1,EGFR
5512,3,Triple-Negative
5513,1,EGFR
5514,1,EGFR
5515,1,EGFR
5516,1,EGFR
5517,1,EGFR
5518,1,EGFR
5519,3,Triple-Negative
5520,3,Triple-Negative
5521,3,Triple-Negative
5522,3,Triple-Negative
5523,1,EGFR
5524,2,KRAS
5525,2,KRAS
5526,1,EGFR
5527,0,ALK
5528,1,EGFR
5529,1,EGFR
5530,2,KRAS
5531,3,Triple-Negative
5532,2,KRAS
5533,1,EGFR
5534,2,KRAS
5535,1,EGFR
5536,0,ALK
5537,2,KRAS
5538,2,KRAS
5539,1,EGFR
5540,3,Triple-Negative
5541,2,KRAS
5542,1,EGFR
5543,1,EGFR
5544,2,KRAS
5545,1,EGFR
5546,2,KRAS
5547,3,Triple-Negative
5548,2,KRAS
5549,1,EGFR
5550,2,KRAS
5551,1,EGFR
5552,1,EGFR
5553,0,ALK
5554,2,KRAS
5555,1,EGFR
5556,2,KRAS
5557,1,EGFR
5558,2,KRAS
5559,3,Triple-Negative
5560,2,KRAS
5561,1,EGFR
5562,3,Triple-Negative
5563,2,KRAS
5564,1,EGFR
5565,1,EGFR
5566,2,KRAS
5567,3,Triple-Negative
5568,3,Triple-Negative
5569,0,ALK
5570,1,EGFR
5571,1,EGFR
5572,1,EGFR
5573,1,EGFR
5574,1,EGFR
5575,1,EGFR
5576,0,ALK
5577,2,KRAS
5578,2,KRAS
5579,1,EGFR
5580,1,EGFR
5581,1,EGFR
5582,1,EGFR
5583,2,KRAS
5584,3,Triple-Negative
5585,1,EGFR
5586,1,EGFR
5587,1,EGFR
5588,1,EGFR
5589,3,Triple-Negative
5590,2,KRAS
5591,0,ALK
5592,3,Triple-Negative
5593,1,EGFR
5594,3,Triple-Negative
5595,1,EGFR
5596,3,Triple-Negative
5597,1,EGFR
5598,2,KRAS
5599,1,EGFR
5600,2,KRAS
5601,2,KRAS
5602,1,EGFR
5603,3,Triple-Negative
5604,0,ALK
5605,1,EGFR
5606,1,EGFR
5607,3,Triple-Negative
5608,1,EGFR
5609,1,EGFR
5610,1,EGFR
5611,1,EGFR
5612,2,KRAS
5613,1,EGFR
5614,1,EGFR
5615,2,KRAS
5616,1,EGFR
5617,1,EGFR
5618,1,EGFR
5619,0,ALK
5620,3,Triple-Negative
5621,1,EGFR
5622,3,Triple-Negative
5623,3,Triple-Negative
5624,3,Triple-Negative
5625,1,EGFR
5626,1,EGFR
5627,1,EGFR
5628,2,KRAS
5629,1,EGFR
5630,1,EGFR
5631,3,Triple-Negative
5632,1,EGFR
5633,1,EGFR
5634,1,EGFR
5635,0,ALK
5636,2,KRAS
5637,2,KRAS
5638,1,EGFR
5639,3,Triple-Negative
5640,3,Triple-Negative
5641,1,EGFR
5642,1,EGFR
5643,1,EGFR
5644,1,EGFR
5645,1,EGFR
5646,2,KRAS
5647,1,EGFR
5648,1,EGFR
5649,2,KRAS
5650,1,EGFR
5651,2,KRAS
5652,2,KRAS
5653,1,EGFR
5654,2,KRAS
5655,1,EGFR
5656,1,EGFR
5657,2,KRAS
5658,1,EGFR
5659,1,EGFR
5660,1,EGFR
5661,2,KRAS
5662,1,EGFR
5663,3,Triple-Negative
5664,1,EGFR
5665,1,EGFR
5666,1,EGFR
5667,1,EGFR
5668,2,KRAS
5669,3,Triple-Negative
5670,1,EGFR
5671,2,KRAS
5672,1,EGFR
5673,2,KRAS
5674,1,EGFR
5675,0,ALK
5676,3,Triple-Negative
5677,1,EGFR
5678,3,Triple-Negative
5679,1,EGFR
5680,1,EGFR
5681,1,EGFR
5682,2,KRAS
5683,1,EGFR
5684,1,EGFR
5685,2,KRAS
5686,2,KRAS
5687,1,EGFR
5688,1,EGFR
5689,1,EGFR
5690,1,EGFR
5691,3,Triple-Negative
5692,2,KRAS
5693,2,KRAS
5694,1,EGFR
5695,1,EGFR
5696,2,KRAS
5697,1,EGFR
5698,1,EGFR
5699,2,KRAS
5700,1,EGFR
5701,1,EGFR
5702,3,Triple-Negative
5703,1,EGFR
5704,1,EGFR
5705,2,KRAS
5706,1,EGFR
5707,1,EGFR
5708,2,KRAS
5709,3,Triple-Negative
5710,2,KRAS
5711,3,Triple-Negative
5712,2,KRAS
5713,2,KRAS
5714,2,KRAS
5715,0,ALK
5716,2,KRAS
5717,3,Triple-Negative
5718,1,EGFR
5719,2,KRAS
5720,2,KRAS
5721,1,EGFR
5722,1,EGFR
5723,2,KRAS
5724,0,ALK
5725,2,KRAS
5726,3,Triple-Negative
5727,2,KRAS
5728,2,KRAS
5729,2,KRAS
5730,2,KRAS
5731,3,Triple-Negative
5732,2,KRAS
5733,3,Triple-Negative
5734,1,EGFR
5735,1,EGFR
5736,2,KRAS
5737,1,EGFR
5738,0,ALK
5739,1,EGFR
5740,1,EGFR
5741,2,KRAS
5742,1,EGFR
5743,2,KRAS
5744,2,KRAS
5745,1,EGFR
5746,1,EGFR
5747,1,EGFR
5748,2,KRAS
5749,1,EGFR
5750,3,Triple-Negative
5751,1,EGFR
5752,2,KRAS
5753,1,EGFR
5754,2,KRAS
5755,3,Triple-Negative
5756,2,KRAS
5757,0,ALK
5758,1,EGFR
5759,2,KRAS
5760,2,KRAS
5761,2,KRAS
5762,2,KRAS
5763,2,KRAS
5764,1,EGFR
5765,3,Triple-Negative
5766,3,Triple-Negative
5767,2,KRAS
5768,2,KRAS
5769,1,EGFR
5770,3,Triple-Negative
5771,2,KRAS
5772,3,Triple-Negative
5773,1,EGFR
5774,2,KRAS
5775,2,KRAS
5776,2,KRAS
5777,1,EGFR
5778,2,KRAS
5779,1,EGFR
5780,1,EGFR
5781,3,Triple-Negative
5782,2,KRAS
5783,1,EGFR
5784,2,KRAS
5785,3,Triple-Negative
5786,0,ALK
5787,2,KRAS
5788,2,KRAS
5789,1,EGFR
5790,2,KRAS
5791,1,EGFR
5792,1,EGFR
5793,2,KRAS
5794,2,KRAS
5795,2,KRAS
5796,2,KRAS
5797,3,Triple-Negative
5798,1,EGFR
5799,1,EGFR
5800,2,KRAS
5801,1,EGFR
5802,3,Triple-Negative
5803,2,KRAS
5804,2,KRAS
5805,1,EGFR
5806,1,EGFR
5807,3,Triple-Negative
5808,2,KRAS
5809,2,KRAS
5810,3,Triple-Negative
5811,1,EGFR
5812,2,KRAS
5813,1,EGFR
5814,1,EGFR
5815,1,EGFR
5816,1,EGFR
5817,2,KRAS
5818,3,Triple-Negative
5819,3,Triple-Negative
5820,2,KRAS
5821,2,KRAS
5822,1,EGFR
5823,2,KRAS
5824,2,KRAS
5825,1,EGFR
5826,0,ALK
5827,1,EGFR
5828,1,EGFR
5829,1,EGFR
5830,3,Triple-Negative
5831,3,Triple-Negative
5832,2,KRAS
5833,1,EGFR
5834,1,EGFR
5835,2,KRAS
5836,3,Triple-Negative
5837,1,EGFR
5838,3,Triple-Negative
5839,1,EGFR
5840,2,KRAS
5841,2,KRAS
5842,0,ALK
5843,1,EGFR
5844,1,EGFR
5845,2,KRAS
5846,1,EGFR
5847,3,Triple-Negative
5848,2,KRAS
5849,3,Triple-Negative
5850,1,EGFR
5851,2,KRAS
5852,1,EGFR
5853,2,KRAS
5854,2,KRAS
5855,1,EGFR
5856,0,ALK
5857,0,ALK
5858,2,KRAS
5859,3,Triple-Negative
5860,2,KRAS
5861,1,EGFR
5862,1,EGFR
5863,1,EGFR
5864,1,EGFR
5865,2,KRAS
5866,3,Triple-Negative
5867,1,EGFR
5868,2,KRAS
5869,3,Triple-Negative
5870,1,EGFR
5871,1,EGFR
5872,2,KRAS
5873,2,KRAS
5874,3,Triple-Negative
5875,1,EGFR
5876,0,ALK
5877,1,EGFR
5878,0,ALK
5879,2,KRAS
5880,1,EGFR
5881,1,EGFR
5882,1,EGFR
5883,1,EGFR
5884,3,Triple-Negative
5885,1,EGFR
5886,1,EGFR
5887,3,Triple-Negative
5888,1,EGFR
5889,1,EGFR
5890,1,EGFR
5891,1,EGFR
5892,3,Triple-Negative
5893,1,EGFR
5894,2,KRAS
5895,2,KRAS
5896,3,Triple-Negative
5897,1,EGFR
5898,1,EGFR
5899,2,KRAS
5900,3,Triple-Negative
5901,1,EGFR
5902,1,EGFR
5903,1,EGFR
5904,1,EGFR
5905,1,EGFR
5906,1,EGFR
5907,1,EGFR
5908,1,EGFR
5909,2,KRAS
5910,3,Triple-Negative
5911,1,EGFR
5912,1,EGFR
5913,1,EGFR
5914,3,Triple-Negative
5915,1,EGFR
5916,2,KRAS
5917,2,KRAS
5918,2,KRAS
5919,2,KRAS
5920,1,EGFR
5921,2,KRAS
5922,1,EGFR
5923,1,EGFR
5924,2,KRAS
5925,1,EGFR
5926,3,Triple-Negative
5927,1,EGFR
5928,1,EGFR
5929,2,KRAS
5930,1,EGFR
5931,2,KRAS
5932,2,KRAS
5933,2,KRAS
5934,1,EGFR
5935,1,EGFR
5936,1,EGFR
5937,1,EGFR
5938,2,KRAS
5939,2,KRAS
5940,2,KRAS
5941,2,KRAS
5942,2,KRAS
5943,1,EGFR
5944,3,Triple-Negative
5945,2,KRAS
5946,3,Triple-Negative
5947,1,EGFR
5948,3,Triple-Negative
5949,1,EGFR
5950,2,KRAS
5951,1,EGFR
5952,1,EGFR
5953,2,KRAS
5954,1,EGFR
5955,2,KRAS
5956,0,ALK
5957,2,KRAS
5958,1,EGFR
5959,3,Triple-Negative
5960,1,EGFR
5961,2,KRAS
5962,1,EGFR
5963,1,EGFR
5964,1,EGFR
5965,2,KRAS
5966,1,EGFR
5967,3,Triple-Negative
5968,1,EGFR
5969,1,EGFR
5970,1,EGFR
5971,2,KRAS
5972,1,EGFR
5973,2,KRAS
5974,3,Triple-Negative
5975,1,EGFR
5976,2,KRAS
5977,3,Triple-Negative
5978,2,KRAS
5979,3,Triple-Negative
5980,0,ALK
5981,2,KRAS
5982,2,KRAS
5983,1,EGFR
5984,3,Triple-Negative
5985,2,KRAS
5986,2,KRAS
5987,1,EGFR
5988,1,EGFR
5989,1,EGFR
5990,3,Triple-Negative
5991,1,EGFR
5992,2,KRAS
5993,2,KRAS
5994,1,EGFR
5995,1,EGFR
5996,2,KRAS
5997,3,Triple-Negative
5998,2,KRAS
5999,1,EGFR
6000,3,Triple-Negative
6001,3,Triple-Negative
6002,1,EGFR
6003,1,EGFR
6004,2,KRAS
6005,1,EGFR
6006,1,EGFR
6007,2,KRAS
6008,2,KRAS
6009,2,KRAS
6010,1,EGFR
6011,3,Triple-Negative
6012,3,Triple-Negative
6013,3,Triple-Negative
6014,1,EGFR
6015,1,EGFR
6016,2,KRAS
6017,2,KRAS
6018,2,KRAS
6019,3,Triple-Negative
6020,1,EGFR
6021,3,Triple-Negative
6022,1,EGFR
6023,0,ALK
6024,1,EGFR
6025,1,EGFR
6026,1,EGFR
6027,2,KRAS
6028,2,KRAS
6029,2,KRAS
6030,2,KRAS
6031,1,EGFR
6032,0,ALK
6033,1,EGFR
6034,1,EGFR
6035,1,EGFR
6036,1,EGFR
6037,0,ALK
6038,3,Triple-Negative
6039,1,EGFR
6040,0,ALK
6041,1,EGFR
6042,1,EGFR
6043,0,ALK
6044,2,KRAS
6045,1,EGFR
6046,2,KRAS
6047,1,EGFR
6048,3,Triple-Negative
6049,3,Triple-Negative
6050,2,KRAS
6051,1,EGFR
6052,2,KRAS
6053,1,EGFR
6054,1,EGFR
6055,1,EGFR
6056,2,KRAS
6057,2,KRAS
6058,1,EGFR
6059,1,EGFR
6060,0,ALK
6061,2,KRAS
6062,3,Triple-Negative
6063,2,KRAS
6064,1,EGFR
6065,2,KRAS
6066,1,EGFR
6067,1,EGFR
6068,2,KRAS
6069,1,EGFR
6070,1,EGFR
6071,2,KRAS
6072,3,Triple-Negative
6073,1,EGFR
6074,1,EGFR
6075,1,EGFR
6076,0,ALK
6077,2,KRAS
6078,1,EGFR
6079,2,KRAS
6080,1,EGFR
6081,2,KRAS
6082,2,KRAS
6083,1,EGFR
6084,1,EGFR
6085,1,EGFR
6086,1,EGFR
6087,1,EGFR
6088,2,KRAS
6089,2,KRAS
6090,1,EGFR
6091,2,KRAS
6092,2,KRAS
6093,1,EGFR
6094,1,EGFR
6095,2,KRAS
6096,1,EGFR
6097,1,EGFR
6098,1,EGFR
6099,2,KRAS
6100,1,EGFR
6101,2,KRAS
6102,3,Triple-Negative
6103,1,EGFR
6104,2,KRAS
6105,2,KRAS
6106,2,KRAS
6107,1,EGFR
6108,1,EGFR
6109,1,EGFR
6110,1,EGFR
6111,3,Triple-Negative
6112,1,EGFR
6113,1,EGFR
6114,2,KRAS
6115,2,KRAS
6116,1,EGFR
6117,1,EGFR
6118,2,KRAS
6119,2,KRAS
6120,1,EGFR
6121,3,Triple-Negative
6122,2,KRAS
6123,1,EGFR
6124,3,Triple-Negative
6125,2,KRAS
6126,1,EGFR
6127,3,Triple-Negative
6128,1,EGFR
6129,2,KRAS
6130,1,EGFR
6131,1,EGFR
6132,0,ALK
6133,2,KRAS
6134,3,Triple-Negative
6135,1,EGFR
6136,2,KRAS
6137,2,KRAS
6138,1,EGFR
6139,1,EGFR
6140,2,KRAS
6141,3,Triple-Negative
6142,3,Triple-Negative
6143,1,EGFR
6144,2,KRAS
6145,2,KRAS
6146,3,Triple-Negative
6147,2,KRAS
6148,2,KRAS
6149,1,EGFR
6150,1,EGFR
6151,1,EGFR
6152,2,KRAS
6153,0,ALK
6154,1,EGFR
6155,1,EGFR
6156,2,KRAS
6157,2,KRAS
6158,2,KRAS
6159,2,KRAS
6160,1,EGFR
6161,2,KRAS
6162,3,Triple-Negative
6163,2,KRAS
6164,1,EGFR
6165,1,EGFR
6166,3,Triple-Negative
6167,2,KRAS
6168,1,EGFR
6169,1,EGFR
6170,1,EGFR
6171,2,KRAS
6172,2,KRAS
6173,1,EGFR
6174,3,Triple-Negative
6175,1,EGFR
6176,2,KRAS
6177,1,EGFR
6178,1,EGFR
6179,2,KRAS
6180,1,EGFR
6181,3,Triple-Negative
6182,1,EGFR
6183,3,Triple-Negative
6184,2,KRAS
6185,2,KRAS
6186,1,EGFR
6187,1,EGFR
6188,1,EGFR
6189,1,EGFR
6190,1,EGFR
6191,2,KRAS
6192,2,KRAS
6193,1,EGFR
6194,1,EGFR
6195,3,Triple-Negative
6196,2,KRAS
6197,2,KRAS
6198,0,ALK
6199,2,KRAS
6200,3,Triple-Negative
6201,2,KRAS
6202,1,EGFR
6203,2,KRAS
6204,1,EGFR
6205,3,Triple-Negative
6206,2,KRAS
6207,2,KRAS
6208,1,EGFR
6209,2,KRAS
6210,1,EGFR
6211,2,KRAS
6212,1,EGFR
6213,2,KRAS
6214,2,KRAS
6215,3,Triple-Negative
6216,1,EGFR
6217,2,KRAS
6218,1,EGFR
6219,2,KRAS
6220,1,EGFR
6221,3,Triple-Negative
6222,2,KRAS
6223,3,Triple-Negative
6224,3,Triple-Negative
6225,0,ALK
6226,1,EGFR
6227,3,Triple-Negative
6228,1,EGFR
6229,2,KRAS
6230,2,KRAS
6231,1,EGFR
6232,1,EGFR
6233,1,EGFR
6234,2,KRAS
6235,2,KRAS
6236,2,KRAS
6237,1,EGFR
6238,1,EGFR
6239,1,EGFR
6240,2,KRAS
6241,1,EGFR
6242,1,EGFR
6243,1,EGFR
6244,2,KRAS
6245,3,Triple-Negative
6246,0,ALK
6247,1,EGFR
6248,2,KRAS
6249,1,EGFR
6250,2,KRAS
6251,1,EGFR
6252,3,Triple-Negative
6253,0,ALK
6254,1,EGFR
6255,3,Triple-Negative
6256,2,KRAS
6257,1,EGFR
6258,2,KRAS
6259,2,KRAS
6260,2,KRAS
6261,1,EGFR
6262,1,EGFR
6263,2,KRAS
6264,2,KRAS
6265,1,EGFR
6266,1,EGFR
6267,1,EGFR
6268,1,EGFR
6269,1,EGFR
6270,2,KRAS
6271,2,KRAS
6272,2,KRAS
6273,1,EGFR
6274,2,KRAS
6275,1,EGFR
6276,2,KRAS
6277,2,KRAS
6278,2,KRAS
6279,2,KRAS
6280,2,KRAS
6281,1,EGFR
6282,1,EGFR
6283,1,EGFR
6284,1,EGFR
6285,1,EGFR
6286,1,EGFR
6287,3,Triple-Negative
6288,2,KRAS
6289,1,EGFR
6290,1,EGFR
6291,2,KRAS
6292,1,EGFR
6293,1,EGFR
6294,1,EGFR
6295,3,Triple-Negative
6296,1,EGFR
6297,1,EGFR
6298,2,KRAS
6299,1,EGFR
6300,2,KRAS
6301,2,KRAS
6302,3,Triple-Negative
6303,1,EGFR
6304,1,EGFR
6305,2,KRAS
6306,2,KRAS
6307,0,ALK
6308,1,EGFR
6309,1,EGFR
6310,3,Triple-Negative
6311,2,KRAS
6312,3,Triple-Negative
6313,1,EGFR
6314,3,Triple-Negative
6315,3,Triple-Negative
6316,2,KRAS
6317,0,ALK
6318,3,Triple-Negative
6319,2,KRAS
6320,0,ALK
6321,1,EGFR
6322,1,EGFR
6323,1,EGFR
6324,2,KRAS
6325,2,KRAS
6326,1,EGFR
6327,3,Triple-Negative
6328,0,ALK
6329,1,EGFR
6330,2,KRAS
6331,1,EGFR
6332,1,EGFR
6333,3,Triple-Negative
6334,1,EGFR
6335,3,Triple-Negative
6336,2,KRAS
6337,2,KRAS
6338,1,EGFR
6339,1,EGFR
6340,2,KRAS
6341,1,EGFR
6342,3,Triple-Negative
6343,3,Triple-Negative
6344,1,EGFR
6345,2,KRAS
6346,1,EGFR
6347,1,EGFR
6348,2,KRAS
6349,3,Triple-Negative
6350,2,KRAS
6351,2,KRAS
6352,1,EGFR
6353,3,Triple-Negative
6354,2,KRAS
6355,3,Triple-Negative
6356,2,KRAS
6357,1,EGFR
6358,3,Triple-Negative
6359,3,Triple-Negative
6360,3,Triple-Negative
6361,1,EGFR
6362,1,EGFR
6363,2,KRAS
6364,2,KRAS
6365,3,Triple-Negative
6366,2,KRAS
6367,3,Triple-Negative
6368,1,EGFR
6369,3,Triple-Negative
6370,1,EGFR
6371,2,KRAS
6372,1,EGFR
6373,1,EGFR
6374,1,EGFR
6375,2,KRAS
6376,1,EGFR
6377,1,EGFR
6378,1,EGFR
6379,1,EGFR
6380,1,EGFR
6381,2,KRAS
